movieId,title,date,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18
2001,Lethal Weapon 2,599616000.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2002,Lethal Weapon 3,694224000.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2003,Gremlins,441763200.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2004,Gremlins 2: The New Batch,631152000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2005,"Goonies, The",473385600.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006,"Mask of Zorro, The",883612800.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,Polish Wedding,883612800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"This World, Then the Fireworks",820454400.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2009,Soylent Green,94694400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2010,Metropolis,-1388534400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,Back to the Future Part II,599616000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,Back to the Future Part III,631152000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2013,"Poseidon Adventure, The",63072000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Freaky Friday,220924800.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"Absent Minded Professor, The",-283996800.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,"Apple Dumpling Gang Rides Again, The",283996800.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,Babes in Toyland,-283996800.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2018,Bambi,-883612800.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai),-504921600.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020,Dangerous Liaisons,567993600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2021,Dune,441763200.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2022,"Last Temptation of Christ, The",567993600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023,"Godfather: Part III, The",631152000.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2024,"Rapture, The",662688000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2025,Lolita,852076800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2026,Disturbing Behavior,883612800.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2027,Mafia!,883612800.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2028,Saving Private Ryan,883612800.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2029,Billy's Hollywood Screen Kiss,852076800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2030,East Palace West Palace (Dong gong xi gong),852076800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2031,"$1,000,000 Duck",31536000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,"Barefoot Executive, The",31536000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,"Black Cauldron, The",473385600.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,"Black Hole, The",283996800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2035,Blackbeard's Ghost,-63158400.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,Blank Check,757382400.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,Candleshoe,220924800.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,"Cat from Outer Space, The",252460800.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2039,Cheetah,599616000.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,"Computer Wore Tennis Shoes, The",0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,Condorman,347155200.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,D2: The Mighty Ducks,757382400.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,Darby O'Gill and the Little People,-347155200.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2044,"Devil and Max Devlin, The",347155200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,"Far Off Place, A",725846400.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2046,Flight of the Navigator,504921600.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2047,"Gnome-Mobile, The",-94694400.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,"Great Mouse Detective, The",504921600.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,"Happiest Millionaire, The",-94694400.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2050,Herbie Goes Bananas,315532800.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,Herbie Goes to Monte Carlo,220924800.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,Hocus Pocus,725846400.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,"Honey, I Blew Up the Kid",694224000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2054,"Honey, I Shrunk the Kids",599616000.0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2055,Hot Lead and Cold Feet,252460800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2056,In Search of the Castaways,-252460800.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,"Incredible Journey, The",-220924800.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,"Negotiator, The",883612800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2059,"Parent Trap, The",883612800.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2060,BASEketball,883612800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,Full Tilt Boogie,852076800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2062,"Governess, The",883612800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2063,Seventh Heaven (Le Septième ciel),852076800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2064,Roger & Me,599616000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2065,"Purple Rose of Cairo, The",473385600.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2066,Out of the Past,-725846400.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2067,Doctor Zhivago,-157766400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2068,Fanny and Alexander,378691200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2069,"Trip to Bountiful, The",473385600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2070,Tender Mercies,410227200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2071,And the Band Played On,725846400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2072,"'burbs, The",599616000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,Fandango,473385600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,"Night Porter, The (Il Portiere di notte)",126230400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2075,Mephisto,347155200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2076,Blue Velvet,504921600.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2077,"Journey of Natty Gann, The",473385600.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,"Jungle Book, The",-94694400.0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2079,Kidnapped,-315619200.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2080,Lady and the Tramp,-473385600.0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2081,"Little Mermaid, The",599616000.0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2082,"Mighty Ducks, The",694224000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,"Muppet Christmas Carol, The",694224000.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2084,Newsies,694224000.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2085,101 Dalmatians,-283996800.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,One Magic Christmas,473385600.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2087,Peter Pan,-536457600.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2088,Popeye,315532800.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2089,"Rescuers Down Under, The",631152000.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,"Rescuers, The",220924800.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,Return from Witch Mountain,252460800.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2092,"Return of Jafar, The",725846400.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2093,Return to Oz,473385600.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2094,"Rocketeer, The",662688000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2095,"Shaggy D.A., The",189302400.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,Sleeping Beauty,-347155200.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2097,Something Wicked This Way Comes,410227200.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2098,Son of Flubber,-220924800.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,Song of the South,-757382400.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2100,Splash,441763200.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2101,Squanto: A Warrior's Tale,757382400.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2102,Steamboat Willie,-946771200.0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2103,Tall Tale,757382400.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,Tex,378691200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2105,Tron,378691200.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2106,Swing Kids,725846400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2107,Halloween: H20,883612800.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2108,L.A. Story,662688000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2109,"Jerk, The",283996800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,Dead Men Don't Wear Plaid,378691200.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2111,"Man with Two Brains, The",410227200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,Grand Canyon,662688000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2113,Graveyard Shift,631152000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2114,"Outsiders, The",410227200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2115,Indiana Jones and the Temple of Doom,441763200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,"Lord of the Rings, The",252460800.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2117,Nineteen Eighty-Four,441763200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2118,"Dead Zone, The",410227200.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2119,Maximum Overdrive,504921600.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2120,Needful Things,725846400.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2121,Cujo,410227200.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2122,Children of the Corn,441763200.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2123,All Dogs Go to Heaven,599616000.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,"Addams Family, The",662688000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,Ever After: A Cinderella Story,883612800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2126,Snake Eyes,883612800.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2127,"First Love, Last Rites",852076800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2128,Safe Men,883612800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,"Saltmen of Tibet, The",852076800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2130,Atlantic City,315532800.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2131,Autumn Sonata (Höstsonaten ),252460800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2132,Who's Afraid of Virginia Woolf?,-126230400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2133,Adventures in Babysitting,536457600.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,Weird Science,473385600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,Doctor Dolittle,-94694400.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2136,"Nutty Professor, The",-220924800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,Charlotte's Web,94694400.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,Watership Down,252460800.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2139,"Secret of NIMH, The",378691200.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,"Dark Crystal, The",378691200.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2141,"American Tail, An",504921600.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,"American Tail: Fievel Goes West, An",662688000.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,Legend,473385600.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2144,Sixteen Candles,441763200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,Pretty in Pink,504921600.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2146,St. Elmo's Fire,473385600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2147,"Clan of the Cave Bear, The",504921600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2148,House,504921600.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2149,House II: The Second Story,536457600.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2150,"Gods Must Be Crazy, The",315532800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,"Gods Must Be Crazy II, The",599616000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,Air Bud: Golden Receiver,883612800.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,"Avengers, The",883612800.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,How Stella Got Her Groove Back,883612800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2155,"Slums of Beverly Hills, The",883612800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,"Best Man, The (Il Testimone dello sposo)",852076800.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2157,"Chambermaid on the Titanic, The",883612800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2158,"Henry: Portrait of a Serial Killer, Part 2",820454400.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2159,Henry: Portrait of a Serial Killer,631152000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2160,Rosemary's Baby,-63158400.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2161,"NeverEnding Story, The",441763200.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2162,"NeverEnding Story II: The Next Chapter, The",631152000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2163,Attack of the Killer Tomatoes!,315532800.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2164,Surf Nazis Must Die,536457600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2165,Your Friends and Neighbors,883612800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2166,Return to Paradise,883612800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2167,Blade,883612800.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2168,Dance with Me,883612800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2169,Dead Man on Campus,883612800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,Wrongfully Accused,883612800.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,"Next Stop, Wonderland",883612800.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",883612800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,"Navigator: A Mediaeval Odyssey, The",567993600.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2174,Beetlejuice,567993600.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2175,Déjà Vu,852076800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2176,Rope,-694310400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2177,Family Plot,189302400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2178,Frenzy,63072000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2179,Topaz,-31536000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2180,Torn Curtain,-126230400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2181,Marnie,-189388800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2182,"Wrong Man, The",-441849600.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2183,"Man Who Knew Too Much, The",-441849600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2184,"Trouble with Harry, The",-473385600.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2185,I Confess,-536457600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2186,Strangers on a Train,-599616000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2187,Stage Fright,-631152000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2188,54,883612800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2189,I Married A Strange Person,852076800.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,Why Do Fools Fall In Love?,883612800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2191,"Merry War, A",852076800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,See the Sea (Regarde la mer),852076800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2193,Willow,567993600.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2194,"Untouchables, The",536457600.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2195,Dirty Work,883612800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,Knock Off,883612800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,Firelight,852076800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2198,Modulations,883612800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2199,Phoenix,883612800.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2200,Under Capricorn,-662688000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2201,"Paradine Case, The",-725846400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2202,Lifeboat,-820540800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2203,Shadow of a Doubt,-852076800.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2204,Saboteur,-883612800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2205,Mr. & Mrs. Smith,-915148800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,Suspicion,-915148800.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2207,Jamaica Inn,-978307200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2208,"Lady Vanishes, The",-1009843200.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
2209,Young and Innocent,-1041379200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2210,Sabotage,-1073001600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2211,Secret Agent,-1073001600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2212,"Man Who Knew Too Much, The",-1136073600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2213,Waltzes from Vienna,-1167609600.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2214,Number Seventeen,-1199232000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2215,Rich and Strange,-1199232000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2216,"Skin Game, The",-1230768000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2217,Elstree Calling,-1262304000.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2218,Juno and Paycock,-1262304000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2219,Murder!,-1262304000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2220,"Manxman, The",-1293840000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2221,Blackmail,-1293840000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2222,Champagne,-1325462400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,"Farmer's Wife, The",-1325462400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,Downhill,-1356998400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2225,Easy Virtue,-1356998400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2226,"Ring, The",-1356998400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2227,"Lodger, The",-1388534400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2228,"Mountain Eagle, The",-1388534400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2229,"Pleasure Garden, The",-1420070400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2230,Always Tell Your Wife,-1483228800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,Rounders,883612800.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2232,Cube,852076800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2233,Digging to China,883612800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2234,Let's Talk About Sex,883612800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2235,One Man's Hero,915148800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2236,Simon Birch,883612800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2237,Without Limits,883612800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2238,Seven Beauties (Pasqualino Settebellezze),189302400.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),157766400.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2240,My Bodyguard,315532800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2241,Class,410227200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,"Grandview, U.S.A.",441763200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2243,Broadcast News,536457600.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2244,"Allnighter, The",536457600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2245,Working Girl,567993600.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2246,Stars and Bars,567993600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,Married to the Mob,567993600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,Say Anything...,599616000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2249,My Blue Heaven,631152000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,Men Don't Leave,631152000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
